outbreak_id,date_id,state_id,disease_id,source_id,new_outbreak_flag,controlled_flag,containment_rate_pct,response_time_hours,alert_level,predicted_cases,historical_cases,forecast_accuracy_pct,hospital_readiness_score,resource_readiness_score,emergency_alert_flag,state_name_raw
1905,23,14,10,1,yes,FALSE,68.2,9.2,Moderate,3782,4813,80.1,67.9,64.9,False,Maharashtra
1906,36,27,8,1,yes,Yes,86.5,68.6,Moderate,2259,1750,68.7,48.3,66.4,FALSE,UTTARAKHAND
1907,25,8,12,5,Y,YES,61.9,26.0,Moderate,181,211,88.8,80.1,71.3,No,Haryana
1908,32,1,10,4,Y,1,63.2,64.1,Low,70,52,64.1,67.4,63.5,0,Andhra Pradesh
1909,7,15,1,3,Y,1,86.2,90.6,Moderate,1347,1629,85.4,84.5,65.1,No,Manipur
1910,12,7,6,3,yes,Y,57.1,52.9,Low,4186,4208,,49.8,37.3,N,GUJARAT
1911,10,24,8,3,YES,Y,43.8,95.3,Low,2826,2375,81.4,75.6,100.0,No,Telangana
1912,9,29,7,2,True,True,45.2,90.1,Low,4497,3879,79.6,65.1,85.3,NO,Delhi (NCT)
1913,23,32,12,3,Yes,1,58.9,62.3,High,2470,2941,83.4,93.2,50.6,Yes,Puducherry
1914,33,29,2,2,Yes,True,68.3,44.5,Low,3289,4607,67.3,53.0,76.4,no,Delhi (NCT)
1915,32,7,7,4,True,Yes,45.6,29.0,low,1140,1329,82.5,89.3,40.3,no,Gujarat
1916,17,29,2,3,yes,False,33.4,34.3,Low,3678,3548,99.4,55.3,65.0,No,Delhi (NCT)
1917,24,12,7,5,TRUE,TRUE,77.4,15.4,High,812,1009,81.5,76.9,56.6,NO,Kerala
1918,27,19,12,6,TRUE,False,56.7,35.8,Low,3165,2325,61.1,85.2,78.6,0,Odisha
1919,8,15,12,3,1,0,77.4,58.7,Moderate,3799,4042,96.1,77.2,79.7,N,Manipur
1920,28,9,1,2,Y,YES,100.0,31.5,Moderate,1789,1767,94.6,67.3,71.1,0,Himachal Pradesh
1921,26,21,12,6,Y,Yes,28.8,,High,1783,1818,100.0,72.1,67.7,FALSE,Rajasthan
1922,32,19,11,3,True,True,46.3,39.6,Low,4973,4309,84.4,,54.1,no,Odisha
1923,1,11,7,2,yes,YES,75.2,46.3,Low,2727,2132,68.3,55.0,76.6,no,Karnataka
1924,23,22,7,4,TRUE,YES,47.5,92.1,Low,124,91,64.7,81.7,44.1,False,Sikkim
1925,6,14,9,6,yes,yes,29.8,89.4,Low,1857,1394,64.4,59.1,92.9,No,Maharashtra
1926,1,23,5,2,True,N,59.0,28.0,High,1735,1509,85.3,57.6,64.3,no,Tamil Nadu
1927,1,24,7,1,1,no,93.9,41.1,Moderate,4183,4181,100.0,51.0,92.4,FALSE,Telangana
1928,34,12,12,1,YES,Y,53.4,37.9,Low,3602,2646,60.4,71.3,75.8,NO,Kerala
1929,14,20,1,5,YES,Y,37.6,72.0,Low,827,748,93.1,60.5,98.7,0,Punjab
1930,7,16,3,2,YES,YES,38.0,85.3,Low,2815,3877,70.0,46.7,66.4,N,Meghalaya
1931,9,29,8,3,Y,0,70.4,67.3,Low,96,124,74.8,75.1,5.1,no,Delhi (NCT)
1932,33,8,10,4,1,Y,78.3,19.8,Low,1338,1208,92.0,57.8,91.2,FALSE,Haryana
1933,30,19,10,5,1,YES,63.6,23.8,High,2789,3420,79.8,66.7,80.2,True,Odisha
1934,5,13,7,4,YES,True,66.7,84.3,Moderate,564,445,74.4,51.1,71.3,False,Madhya Pradesh
1935,26,27,9,1,TRUE,yes,100.0,75.3,Moderate,3928,4713,88.2,99.2,97.7,NO,Uttarakhand
1936,26,28,8,2,Yes,YES,54.5,68.6,Low,4345,3554,82.7,49.0,53.3,No,West Bengal
1937,26,8,12,1,Y,N,71.0,74.6,Low,3597,3220,85.2,47.7,41.2,0,HARYANA
1938,1,22,4,5,YES,YES,79.4,37.2,High,2231,2355,,61.4,67.0,YES,Sikkim
1939,7,21,11,5,Yes,No,40.6,85.6,Moderate,2412,2425,100.0,,77.9,N,Rajasthan
1940,26,18,9,4,YES,0,31.5,36.2,Low,1170,1238,96.4,85.1,99.1,No,Nagaland
1941,8,15,9,5,TRUE,True,72.6,94.0,Moderate,2061,2738,79.2,47.8,61.1,no,Manipur
1942,13,5,2,6,YES,1,69.3,23.2,Moderate,3532,4029,85.1,56.5,100.0,N,Chhattisgarh
1943,35,7,6,1,True,yes,86.2,79.6,Low,3264,3131,93.1,53.2,50.5,0,Gujarat
1944,6,2,11,5,Y,True,95.9,4.4,Low,2501,2026,76.2,95.8,50.3,NO,Arunachal Pradesh
1945,16,25,6,2,Y,TRUE,75.2,82.4,Low,5034,3743,66.6,74.9,83.9,NO,Tripura
1946,10,20,8,2,yes,Yes,72.1,32.1,Moderate,4375,3714,78.1,60.0,73.2,FALSE, Punjab  
1947,36,10,7,2,yes,No,21.7,53.0,Low,2578,3507,74.5,73.7,64.1,N,Jharkhand
1948,9,5,1,3,True,Y,52.5,86.3,Low,143,146,97.8,63.4,68.7,False,Chhattisgarh
1949,32,2,7,5,Yes,Yes,48.1,,Moderate,1554,1970,78.0,42.4,72.1,0,Arunachal Pradesh
1950,31,23,3,4,Y,no,100.0,65.9,Low,2705,2198,73.4,69.8,73.4,No,Tamil Nadu
1951,35,14,7,5,True,TRUE,73.0,80.6,Moderate,4585,4168,86.6,56.9,55.8,NO, Maharashtra  
1952,8,19,1,2,Yes,1,81.7,35.8,Low,4288,4134,93.3,59.2,73.4,FALSE,Odisha
1953,30,6,5,2,1,No,34.7,36.5,Moderate,104,105,100.0,57.2,45.9,0,Goa
1954,10,2,1,6,Y,YES,90.1,50.2,Moderate,3937,4306,92.1,90.1,65.7,N,Arunachal Pradesh
1955,3,31,1,4,yes,1,66.0,9.6,High,2399,3351,71.8,69.6,77.5,False,Ladakh
1956,21,29,10,5,1,YES,54.1,95.7,Moderate,3235,2523,73.4,83.1,62.4,No,delhi (nct)
1957,15,11,8,3,YES,YES,73.1,8.4,Low,4051,3153,71.5,69.8,64.5,0,Karnataka
1958,14,12,3,2,True,yes,60.2,23.3,Moderate,1336,1032,73.1,67.0,29.5,no,Kerala
1959,3,8,5,6,True,yes,80.8,8.7,High,2875,2257,76.6,83.7,94.9,Y,Haryana
1960,24,19,4,4,True,yes,74.3,81.7,Moderate,621,610,100.0,84.4,29.1,no,Odisha
1961,18,30,9,6,True,True,100.0,87.1,Low,208,203,95.1,64.0,67.8,0,Jammu and Kashmir
1962,12,18,7,5,True,1,53.0,76.2,Low,96,78,81.0,99.4,84.7,NO,Nagaland
1963,31,23,6,6,Yes,no,67.0,74.1,Moderate,2199,3055,75.7,62.6,76.5,False,Tamil Nadu
1964,22,16,9,6,Y,TRUE,75.6,8.1,Low,5984,4517,62.8,69.6,38.0,N,Meghalaya
1965,3,4,12,2,Yes,TRUE,61.1,61.1,Low,3769,2792,69.3,60.9,60.3,No,Bihar
1966,15,24,10,2,YES,NO,67.4,30.3,Low,5542,4707,84.5,42.7,55.7,No,Telangana
1967,24,27,10,1,Yes,yes,60.9,53.3,Low,5846,4710,74.7,74.4,68.5,N,Uttarakhand
1968,2,6,10,3,YES,Yes,50.0,90.0,High,4392,3266,69.4,62.5,86.8,False,Goa
1969,28,11,3,6,1,NO,99.9,61.7,Low,297,383,74.4,62.5,87.9,No,Karnataka
1970,25,18,3,2,YES,No,29.6,6.8,Low,3270,3007,89.7,70.8,70.4,N,Nagaland
1971,7,19,1,1,Yes,N,38.1,81.3,High,5441,3953,63.1,67.1,33.0,Yes,Odisha
1972,29,8,10,4,TRUE,no,48.4,40.2,Low,2972,3455,90.1,79.6,79.7,No,Haryana
1973,22,8,10,1,1,Yes,83.8,86.1,Moderate,1516,1282,83.8,79.9,71.4,0,Haryana
1974,1,1,6,2,TRUE,yes,63.6,92.3,Low,5583,3988,,89.6,50.0,NO,Andhra Pradesh
1975,27,15,6,4,YES,yes,53.5,483.50257056715145,Low,3806,4358,87.0,56.3,40.3,NO,Manipur
1976,17,8,4,6,YES,True,46.9,87.8,Low,3912,4256,96.7,83.3,100.0,0,Haryana
1977,25,31,2,6,Y,Yes,69.7,13.9,Low,826,793,91.4,77.4,49.7,NO,Ladakh
1978,19,11,4,4,yes,Yes,67.9,44.1,Low,2325,3221,68.2,65.4,87.9,FALSE,Karnataka
1979,20,3,6,2,YES,YES,50.5,93.8,Low,825,739,89.5,54.4,75.3,FALSE,Assam
1980,32,32,12,2,Y,No,39.5,57.1,Moderate,162,198,77.2,54.8,85.1,no,Puducherry
1981,34,30,9,5,True,TRUE,52.9,17.3,High,5195,3714,64.8,84.8,41.4,No,Jammu and Kashmir
1982,26,16,2,1,Yes,Yes,,76.4,Low,2682,3628,70.5,72.3,100.0,no,Meghalaya
1983,11,17,2,5,yes,yes,75.7,483.50257056715145,Moderate,2345,2261,99.8,75.8,56.4,no,Mizoram
1984,27,29,4,2,Y,Yes,56.1,,Moderate,991,937,89.7,64.6,65.7,FALSE,Delhi (NCT)
1985,31,17,2,4,1,yes,55.7,7.7,High,2697,3330,78.9,,73.2,no,mizoram
1986,21,4,9,1,YES,yes,73.0,59.5,Moderate,2293,2927,78.3,55.8,96.3,No,Bihar
1987,8,6,8,4,Yes,YES,35.4,94.5,High,6579,4763,59.9,,56.3,TRUE,Goa
1988,3,8,2,5,YES,True,71.8,87.2,Low,2904,2242,72.0,85.6,56.4,No,Haryana
1989,34,6,8,4,1,Y,80.6,35.2,High,4934,3731,67.3,83.4,57.1,no,Goa
1990,28,17,1,6,True,True,52.2,12.2,Moderate,1950,2149,92.4,79.3,79.0,FALSE,Mizoram
1991,21,19,3,6,True,N,81.8,88.0,Moderate,3421,2980,89.4,90.1,59.2,0,Odisha
1992,10,19,2,6,YES,yes,68.1,75.5,High,6120,4436,65.3,38.8,76.6,TRUE,Odisha
1993,5,8,5,3,TRUE,N,50.8,58.1,Low,1129,927,81.3,48.6,99.8,N,Haryana
1994,10,18,9,1,TRUE,Y,76.3,35.4,Low,3326,2397,64.7,57.1,72.9,no,Nagaland
1995,9,5,2,4,Yes,YES,49.4,87.5,Moderate,71,61,85.9,63.0,70.7,0,Chhattisgarh
1996,23,7,11,2,yes,FALSE,,50.3,Moderate,1321,1473,88.7,100.0,80.8,N,Gujarat
1997,26,21,3,3,Y,yes,79.4,33.7,Moderate,1700,1260,69.8,81.5,64.2,no,Rajasthan
1998,13,15,2,3,1,False,43.6,48.9,Moderate,2602,2852,91.5,70.2,67.3,no,Manipur
1999,1,28,1,3,Yes,No,43.5,80.3,Moderate,5527,4731,85.2,73.3,80.4,FALSE,West Bengal
2000,14,31,11,6,yes,TRUE,43.2,12.7,Low,673,598,84.7,87.2,52.8,N,Ladakh
2001,16,7,11,5,True,TRUE,71.5,18.9,Low,2927,2834,100.0,72.1,56.6,No,Gujarat
2002,31,28,10,4,TRUE,N,73.8,17.4,Moderate,32,31,98.5,58.7,61.0,No,West Bengal
2003,8,15,1,3,TRUE,True,90.9,77.6,Moderate,560,772,75.8,55.1,100.0,no,Manipur
2004,19,32,5,3,TRUE,NO,33.0,61.0,Low,2318,3224,70.0,100.0,38.3,no,Puducherry
2005,31,16,7,1,TRUE,N,72.0,15.3,Low,2291,2099,87.2,56.6,82.3,0,MEGHALAYA
2006,24,10,6,6,Y,False,78.6,16.0,Low,65,93,71.1,51.6,53.7,False,Jharkhand
2007,21,4,5,2,Y,No,49.7,32.7,Moderate,447,574,81.1,68.0,81.0,No,Bihar
2008,8,21,10,4,yes,TRUE,68.2,65.1,Moderate,4236,4207,99.6,73.5,60.7,No,Rajasthan
2009,23,11,10,6,yes,Yes,40.8,94.0,Moderate,532,526,93.9,92.2,100.0,0,Karnataka
2010,23,31,10,3,Y,TRUE,58.9,27.5,Low,3856,3725,96.4,69.7,96.8,NO,Ladakh
2011,25,26,9,5,1,TRUE,79.3,10.3,High,1706,1565,90.2,70.0,100.0,NO,Uttar Pradesh
2012,19,5,7,5,yes,False,97.7,90.8,Low,2624,3667,,39.3,74.6,no,Chhattisgarh
2013,3,25,3,5,Yes,0,56.8,96.0,Moderate,3473,2897,85.0,77.4,77.2,0,Tripura
2014,4,26,9,1,YES,FALSE,67.9,50.4,Low,1551,1225,73.1,70.0,78.5,False,uttar pradesh
2015,8,30,10,5,YES,True,64.7,483.50257056715145,Low,279,352,75.4,60.9,32.7,False,Jammu and Kashmir
2016,11,14,4,4,Y,N,49.8,95.4,Low,69,55,74.7,95.6,59.7,NO,Maharashtra
2017,23,1,12,3,True,N,84.7,74.1,Low,1956,1729,86.8,83.5,75.0,No,Andhra Pradesh
2018,28,12,12,3,Yes,YES,81.3,25.3,Low,1078,917,77.9,78.0,44.2,no,Kerala
2019,12,32,11,2,yes,FALSE,82.2,25.2,Low,1454,1806,78.8,58.4,60.6,N,Puducherry
2020,15,32,5,6,yes,TRUE,73.5,20.9,Moderate,2699,2098,68.3,72.0,89.3,NO,Puducherry
2021,1,17,3,4,yes,Yes,59.4,4.4,Moderate,3108,3033,94.1,67.0,50.0,no,Mizoram
2022,33,30,2,2,yes,Yes,55.9,10.6,Moderate,3093,3070,99.1,56.6,58.1,False,Jammu and Kashmir
2023,22,9,11,2,True,FALSE,74.6,6.9,Moderate,292,279,96.4,64.6,71.8,False,Himachal Pradesh
2024,1,24,6,5,Y,Y,100.0,25.4,Moderate,1052,793,71.4,67.3,76.0,0,Telangana
2025,15,26,5,2,Y,1,79.7,29.8,Low,5639,4233,67.1,65.3,71.0,no,Uttar Pradesh
2026,30,10,4,4,TRUE,True,65.8,,Moderate,1391,1110,79.6,100.0,78.1,No,Jharkhand
2027,9,10,2,6,TRUE,Yes,82.3,76.8,Low,5447,4361,79.0,70.1,77.4,NO,Jharkhand
2028,14,4,2,3,True,TRUE,69.8,,Low,1324,1528,85.0,49.4,74.2,No,Bihar
2029,12,17,7,5,True,False,49.3,64.6,low,1046,889,81.3,70.1,78.4,False,Mizoram
2030,19,7,3,2,YES,YES,25.3,64.4,Moderate,3978,3646,89.8,95.0,59.6,False,Gujarat
2031,11,3,9,3,TRUE,True,54.5,52.3,Low,4014,4611,89.9,64.0,94.2,False,Assam
2032,31,4,12,1,YES,Y,84.5,43.6,Low,2152,1984,88.8,,82.0,No,Bihar
2033,34,23,9,5,YES,No,38.1,38.5,High,511,486,94.7,59.7,78.5,YES,Tamil Nadu
2034,8,28,12,6,Yes,1,32.9,72.7,Low,2549,1867,68.1,59.1,86.5,No,West Bengal
2035,14,29,2,1,Y,True,,34.6,Moderate,1712,1243,61.8,100.0,62.5,0,Delhi (NCT)
2036,20,18,12,2,1,Yes,99.6,51.5,Moderate,4116,3474,78.3,56.6,65.6,NO,Nagaland
2037,29,18,11,2,1,Yes,60.7,67.7,Moderate,2813,2544,84.8,86.0,86.7,No,Nagaland
2038,15,14,8,3,Y,YES,81.2,66.6,Low,2941,2265,68.1,30.1,60.9,no,Maharashtra
2039,24,21,5,1,Yes,yes,63.4,21.7,High,2139,1714,77.1,87.6,78.5,NO,Rajasthan
2040,23,21,11,2,yes,0,100.0,41.0,Moderate,257,222,82.5,72.7,51.8,FALSE,Rajasthan
2041,7,8,9,2,1,TRUE,73.5,63.0,Moderate,3690,4182,86.1,74.4,68.8,FALSE,Haryana
2042,15,21,1,5,yes,N,77.8,18.1,Low,716,652,89.3,,37.2,N,Rajasthan
2043,36,11,6,2,Y,Yes,30.2,6.1,Moderate,2260,1837,73.2,60.8,70.9,no,Karnataka
2044,28,19,2,2,YES,TRUE,86.8,25.7,Moderate,2204,2262,97.3,90.8,55.0,No,Odisha
2045,29,2,7,4,Yes,TRUE,84.0,41.6,Moderate,231,172,67.8,73.3,45.3,FALSE,Arunachal Pradesh
2046,26,14,4,1,TRUE,Y,65.7,58.8,Moderate,1803,1986,92.6,55.1,65.0,FALSE,Maharashtra
2047,6,7,10,1,1,YES,33.9,77.1,Moderate,3623,3748,96.7,100.0,69.5,N,Gujarat
2048,14,8,4,4,Y,1,96.9,32.7,Low,3699,3285,86.7,53.0,54.6,No,Haryana
2049,30,1,4,2,Yes,Y,57.3,34.4,Moderate,1802,1908,97.0,83.3,100.0,No,Andhra Pradesh
2050,35,9,1,3,1,NO,59.5,13.5,Low,1694,1498,85.6,62.2,37.6,No,Himachal Pradesh
2051,31,10,2,4,TRUE,yes,74.2,66.0,Moderate,4087,4439,90.8,79.6,31.3,NO,Jharkhand
2052,20,28,9,2,yes,True,83.4,56.5, Low ,684,941,70.3,85.5,80.0,no,West Bengal
2053,4,28,6,5,Yes,no,78.0,41.3,Moderate,1841,1469,73.5,86.4,68.8,FALSE,West Bengal
2054,15,25,8,1,True,Y,49.1,90.4,Low,2744,2902,91.4,97.6,65.4,NO,Tripura
2055,3,23,8,5,Yes,True,86.5,81.4,Moderate,3678,4072,94.6,79.1,69.9,NO,Tamil Nadu
2056,21,21,1,5,1,False,59.2,69.3,Moderate,1192,1342,89.7,61.7,69.7,False,Rajasthan
2057,27,17,5,6,Y,TRUE,45.5,61.7,Low,39,43,86.6,65.6,77.8,FALSE,Mizoram
2058,35,6,12,2,Yes,yes,77.8,,Low,546,408,69.6,51.9,76.7,no,Goa
2059,4,24,2,6,yes,N,52.0,48.5,High,382,319,81.7,46.7,55.0,N,Telangana
2060,18,1,10,6,Y,FALSE,,30.4,Low,2736,3625,71.2,100.0,99.8,N,Andhra Pradesh
2061,21,16,1,2,yes,False,58.9,60.1,LOW,4302,3735,89.4,84.7,62.6,FALSE,Meghalaya
2062,6,20,1,1,Y,TRUE,100.0,3.3,Moderate,731,694,91.7,81.8,75.8,N,Punjab
2063,2,5,5,4,yes,no,100.0,36.9,Low,1140,854,68.8,86.7,64.6,0,Chhattisgarh
2064,17,1,1,3,TRUE,Y,53.2,57.7,High,517,578,90.5,75.0,54.8,yes,Andhra Pradesh
2065,23,17,10,2,yes,TRUE,58.9,14.8,Moderate,1516,2010,80.1,45.7,74.0,0,Mizoram
2066,29,23,3,5,1,1,78.7,55.0,Low,3093,2445,68.9,,30.9,NO,Tamil Nadu
2067,19,26,7,1,Yes,YES,66.6,39.0,Low,796,760,96.3,89.2,76.8,0,Uttar Pradesh
2068,3,31,10,5,Yes,YES,82.9,88.0,Low,4896,3774,71.0,65.5,46.4,FALSE,Ladakh
2069,7,25,6,1,1,TRUE,100.0,57.1,Moderate,943,1162,,44.4,62.6,No,Tripura
2070,24,22,10,3,Yes,Y,85.7,37.5,Low,2026,1633,78.9,43.9,100.0,False,Sikkim
2071,5,32,5,3,Y,True,95.0,33.3,Low,3254,3373,96.2,95.7,67.1,N,Puducherry
2072,25,13,2,2,True,True,44.4,83.2,Moderate,3331,3291,98.2,55.3,42.8,NO,Madhya Pradesh
2073,16,8,10,2,yes,yes,100.0,16.8,LOW,4829,4125,86.2,52.5,68.9,N,Haryana
2074,7,27,9,4,1,Y,76.2,37.7,Low,3183,2390,64.7,69.1,100.0,no,Uttarakhand
2075,24,12,5,6,1,YES,61.9,69.2,Low,832,800,94.4,56.7,66.9,NO,Kerala
2076,33,5,2,4,TRUE,NO,40.1,57.0,Moderate,1981,2733,71.3,73.7,96.6,no,Chhattisgarh
2077,18,32,12,5,Y,TRUE,23.6,25.3,Moderate,4418,4039,86.7,75.4,33.1,FALSE,Puducherry
2078,21,6,12,5,1,no,41.1,34.9,High,6445,4660,60.5,73.5,65.2,Yes,Goa
2079,1,20,7,5,yes,Y,62.0,,Moderate,3281,3605,93.7,36.2,53.9,NO,Punjab
2080,10,19,9,4,1,No,64.1,84.1,Moderate,1949,1433,59.1,84.7,54.3,FALSE,Odisha
2081,31,16,8,4,Y,True,63.4,86.5,Moderate,3171,3152,100.0,68.1,48.8,no,Meghalaya
2082,31,14,8,3,True,YES,67.6,72.9,Low,3887,4352,89.4,,100.0,no,Maharashtra
2083,8,7,9,5,1,Y,75.7,2.5,Low,4502,4581,100.0,52.5,61.0,no,Gujarat
2084,29,28,8,4,True,Yes,48.3,78.7,Moderate,2184,1757,,95.2,81.1,FALSE,West Bengal
2085,6,8,10,4,True,yes,79.6,19.7,Low,3005,4148,,47.1,88.0,NO,Haryana
2086,22,14,2,1,1,True,85.1,49.1,High,1206,1210,98.1,100.0,54.4,yes,Maharashtra
2087,27,29,6,3,True,TRUE,80.5,60.2,Low,1725,1236,58.6,80.5,60.2,N,Delhi (NCT)
2088,14,27,8,3,True,Y,72.4,7.9,Low,4436,3918,88.2,52.7,93.0,N,Uttarakhand
2089,31,8,5,4,Yes,YES,75.2,,Moderate,967,759,72.9,77.3,52.4,no,Haryana
2090,2,6,6,5,yes,Yes,70.2,53.1,Low,1832,1860,100.0,82.0,81.9,FALSE,Goa
2091,35,21,8,4,TRUE,NO,67.6,89.9,Low,1253,1553,84.0,76.1,87.7,N,Rajasthan
2092,17,18,12,6,yes,TRUE,70.0,83.3,Low,4826,3453,55.6,87.4,93.2,FALSE,Nagaland
2093,31,25,11,3,TRUE,yes,62.7,,Low,1184,1348,85.0,50.2,85.7,NO,Tripura
2094,1,22,1,1,TRUE,N,53.0,93.9,High,2178,2704,80.9,72.6,88.5,NO,Sikkim
2095,31,31,3,2,Y,Y,61.6,75.7,Moderate,2569,2104,80.0,53.3,72.6,0,Ladakh
2096,21,32,1,3,True,False,60.2,66.2,Moderate,2527,2761,92.6,60.0,100.0,NO,Puducherry
2097,28,26,1,5,Yes,True,46.8,95.4,High,1218,1034,80.0,99.1,66.5,FALSE,Uttar Pradesh
2098,12,30,7,5,YES,TRUE,62.4,11.8,Low,4187,3510,81.1,71.7,13.5,False,Jammu and Kashmir
2099,19,13,12,4,1,True,61.6,77.4,Low,1688,1258,62.4,72.2,54.5,N,Madhya Pradesh
2100,7,28,6,4,TRUE,1,,26.6,Low,371,445,83.3,87.6,92.1,no,West Bengal
2101,9,18,8,1,1,Yes,58.2,92.3,High,389,371,94.2,67.1,67.0,Y,Nagaland
2102,13,28,10,2,yes,1,47.8,14.9,High,2854,2282,76.8,80.2,83.7,NO,West Bengal
2103,23,3,2,4,1,Y,95.1,33.8,Low,1942,2328,80.3,90.6,76.4,0,Assam
2104,4,31,10,4,TRUE,Yes,93.5,77.3,Low,3753,4598,80.2,,60.7,No,Ladakh
2105,34,5,4,3,True,TRUE,80.2,39.4,Moderate,4657,3826,,58.6,78.9,0,Chhattisgarh
2106,2,10,4,2,YES,False,76.0,,Low,6221,4520,62.2,47.7,83.3,N,Jharkhand
2107,12,18,10,1,TRUE,Y,79.6,36.0,Moderate,2089,2887,77.2,72.3,50.1,FALSE, Nagaland  
2108,23,8,2,3,Y,yes,51.3,49.4,Low,2490,2495,100.0,88.9,71.9,No,Haryana
2109,16,5,2,5,Yes,yes,54.3,46.8,Moderate,3970,3516,83.1,86.1,68.1,N,Chhattisgarh
2110,23,23,2,1,True,NO,,28.1,Moderate,2976,3650,82.1,60.7,39.8,False,Tamil Nadu
2111,15,4,6,4,TRUE,Y,37.6,17.9,Low,1434,1084,72.2,95.4,85.4,FALSE,Bihar
2112,17,10,4,5,TRUE,YES,38.2,28.5,High,5865,4723,75.5,69.9,56.1,FALSE,Jharkhand
2113,31,23,11,5,1,no,94.5,60.3,High,1065,877,76.2,91.0,69.3,N,Tamil Nadu
2114,16,31,12,5,TRUE,True,97.1,28.3,Low,2301,1676,58.2,80.6,91.9,no,LADAKH
2115,4,16,1,4,Y,False,68.0,64.3,Moderate,1173,1491,80.8,80.3,37.1,NO,Meghalaya
2116,6,30,10,2,yes,Yes,86.4,80.4, Low ,2116,2353,,93.3,39.5,False,Jammu and Kashmir
2117,22,23,4,5,YES,yes,46.1,57.1,Low,4929,4220,85.5,42.7,48.5,False,Tamil Nadu
2118,20,16,12,5,TRUE,Y,99.7,,Low,640,822,82.8,,65.2,False,Meghalaya
2119,32,16,12,5,True,yes,100.0,75.1,Moderate,2973,3375,84.4,42.5,36.7,False,Meghalaya
2120,6,11,9,5,Y,N,55.0,94.2,Low,656,602,95.7,97.7,68.2,no,Karnataka
2121,32,25,10,4,Y,TRUE,67.8,5.7,Low,2196,1917,90.2,57.4,63.4,False,Tripura
2122,11,25,10,2,True,FALSE,34.8,483.50257056715145,Low,1547,1232,74.9,,57.3,no,Tripura
2123,7,21,8,1,YES,Yes,59.0,5.3,Moderate,3387,2767,74.3,67.3,59.4,no,Rajasthan
2124,2,17,2,1,1,No,83.9,90.1,Low,3732,3233,82.5,69.6,42.4,NO,Mizoram
2125,18,16,12,2,Y,yes,97.9,58.4,Low,3776,3090,82.6,92.1,67.1,N,Meghalaya
2126,34,7,5,3,yes,Yes,56.7,4.8,Low,3783,4223,85.0,51.4,63.3,No,gujarat
2127,14,24,4,1,Yes,FALSE,78.6,76.2,Moderate,802,961,81.7,79.7,100.0,no,Telangana
2128,33,20,6,1,True,YES,81.3,5.6,Moderate,3167,3806,82.3,72.3,58.0,N,Punjab
2129,4,3,12,6,TRUE,Y,55.7,66.4,Low,1506,1887,78.0,,60.7,no,Assam
2130,13,6,8,2,Yes,YES,83.6,36.7,High,1207,1601,80.0,78.3,37.1,No,Goa
2131,29,14,8,4,True,TRUE,100.0,26.7,Moderate,2289,2394,99.3,51.8,51.9,FALSE,Maharashtra
2132,3,6,1,2,Y,YES,24.2,66.5,High,219,200,85.9,64.3,71.2,Yes,Goa
2133,36,11,3,3,Yes,No,67.9,75.4,Moderate,3154,2587,81.5,95.9,100.0,N,Karnataka
2134,5,14,9,6,1,Y,50.0,75.9,Low,2819,2479,89.9,44.1,50.9,N,Maharashtra
2135,4,11,11,3,YES,yes,72.3,87.6,Low,2167,1592,68.7,92.3,73.8,0,Karnataka
2136,3,18,8,6,True,Yes,57.4,48.7,Moderate,1710,2049,88.1,72.6,56.3,False,Nagaland
2137,3,20,6,1,TRUE,Yes,70.0,25.9,High,3542,4338,83.4,61.8,58.6,0,Punjab
2138,21,27,1,4,1,False,40.4,19.6, Low ,2083,1573,72.4,73.0,58.2,NO,Uttarakhand
2139,18,32,8,3,yes,1,44.5,31.4,Low,73,57,75.3,82.9,83.1,False,Puducherry
2140,22,25,3,3,YES,YES,73.2,74.5,Low,3428,2632,74.2,97.8,58.1,no,Tripura
2141,26,17,1,6,1,Y,65.5,5.2,High,2238,1823,75.5,79.6,62.8,False,Mizoram
2142,8,32,6,2,Y,False,43.0,8.7,High,2080,1593,69.3,74.5,64.3,N,Puducherry
2143,7,8,5,1,Y,Yes,57.9,33.4,Moderate,3738,4486,86.8,60.9,49.4,no,Haryana
2144,36,2,2,3,yes,Y,45.9,84.6,MODERATE,3212,3307,100.0,90.8,80.5,No,Arunachal Pradesh
2145,36,11,7,3,Yes,yes,38.8,77.9,Moderate,4541,3307,64.2,82.8,66.8,no,Karnataka
2146,19,6,5,2,1,no,80.0,31.2,Low,4404,4926,86.8,68.6,35.7,False,Goa
2147,10,26,8,5,Yes,FALSE,34.0,9.9,Low,5928,4487,69.9,78.2,74.9,no,Uttar Pradesh
2148,3,5,6,6,1,FALSE,80.4,,Low,2274,2589,84.3,45.2,67.7,N,Chhattisgarh
2149,12,27,9,4,Yes,yes,67.0,27.3,Moderate,2502,3492,68.8,81.2,49.3,NO,Uttarakhand
2150,17,5,7,1,yes,NO,61.7,21.6,Moderate,1179,1675,72.2,47.4,65.8,False,Chhattisgarh
2151,1,29,7,6,Yes,Yes,94.0,59.3,Low,1090,1278,89.4,39.8,49.2,N,Delhi (NCT)
2152,35,5,5,4,YES,TRUE,54.0,19.7,Low,1670,1941,86.6,78.6,50.1,NO,Chhattisgarh
2153,30,26,7,3,yes,No,94.1,70.1,Moderate,335,334,98.4,62.7,74.1,False,Uttar Pradesh
2154,30,6,6,4,Yes,Yes,78.3,21.9,Moderate,1397,1916,74.9,93.7,84.7,FALSE,Goa
