fact_id,date_id,state_id,disease_id,source_id,population_under_surveillance,total_reported_cases,active_cases,recovered_cases,deaths,urban_cases,rural_cases,hospitalized_cases,icu_admissions,case_fatality_rate,recovery_rate,public_health_risk_score,report_date_raw
11828,31,26,8,5,229309601,2946,420,2455,71,2179,767,455,107,2.41,83.33,9.9,2024-07-01 00:00:00
11829,31,26,9,4,199598811,6155,847,5171,137,4571,1584,1430,359,2.23,84.01,17.4,2024-07-01 00:00:00
11830,31,26,10,4,231261017,5943,1279,4499,165,3054,2889,681,37,2.78,75.7,17.2,2024-07-01 00:00:00
11831,31,26,11,5,199271252,4747,124,4509,114,2417,2330,249,54,2.4,94.99,14.2,2024-07-01 00:00:00
11832,31,26,12,3,211872883,5458,258,5072,7,3845,1613,714,39,2.35,92.93,22.4,2024-07-01 00:00:00
11833,31,27,1,1,19590535,220,10,207,3,154,66,70,4,1.36,94.09,12.5,2024-07-01 00:00:00
11834,31,27,2,4,17350301,303,57,244,2,217,86,52,10,0.66,80.53,7.5,2024-07-01 00:00:00
11835,31,27,3,1,19687694,623,50,567,6,315,308,56,10,0.96,91.01,19.7,2024-07-01 00:00:00
11836,31,27,4,1,19647312,562,101,443,18,352,210,65,14,3.2,78.83,27.6,2024-07-01 00:00:00
11837,31,27,5,3,17762173,2498,517,1898,83,918,1580,348,44,3.32,75.98,75.7,2024-07-01 00:00:00
11838,31,27,6,6,18065988,2060,61,1932,7,879,1181,476,107,3.25,93.79,61.2,2024-07-01 00:00:00
11839,31,27,7,5,17583758,608,32,557,19,341,267,94,12,3.12,91.61,29.5,2024-07-01 00:00:00
11840,31,27,8,3,18224152,607,58,538,11,252,355,84,4,1.81,88.63,22,2024-07-01 00:00:00
11841,31,27,9,5,17630256,251,9,236,6,150,101,42,9,2.39,94.02,9.5,2024-07-01 00:00:00
11842,31,27,10,2,19910992,249,46,200,7,185,64,36,4,1.2,80.32,12.9,2024-07-01 00:00:00
11843,31,27,11,6,18759493,692,38,647,7,448,244,122,22,1.01,93.5,21.5,2024-07-01 00:00:00
11844,31,27,12,2,17656340,581,39,529,13,359,222,106,9,2.24,91.05,26.2,2024-07-01 00:00:00
11845,31,28,1,2,87771913,2369,161,2168,40,1282,1087,222,63,1.69,91.52,19.6,2024-07-01 00:00:00
11846,31,28,2,4,93311763,2387,455,1895,37,1475,912,529,143,1.55,79.39,18.4,2024-07-01 00:00:00
11847,31,28,3,2,89530502,2166,308,1845,13,1546,620,461,77,0.6,85.18,14.7,2024-07-01 00:00:00
11848,31,28,4,1,90311212,6015,466,5475,74,3454,2561,1169,10,1.23,91.02,37.1,2024-07-01 00:00:00
11849,31,28,5,1,93949120,4233,386,3799,48,2464,1769,368,48,1.13,89.75,24.2,2024-07-01 00:00:00
11850,31,28,6,4,86326519,8589,1488,7020,81,3125,5464,1382,391,0.94,81.73,45.4,2024-07-01 00:00:00
11851,31,28,7,4,85501785,2888,283,2547,58,1419,1469,224,13,2.01,88.19,22.8,2024-07-01 00:00:00
11852,31,28,8,4,90314190,3207,116,3024,67,1605,1602,486,111,2.09,94.29,27.2,2024-07-01 00:00:00
11853,31,28,9,6,92555600,1383,145,1194,44,761,622,78,9,3.18,86.33,13.4,2024-07-01 00:00:00
11854,31,28,10,4,89430400,3675,568,3086,21,2269,1406,776,143,0.57,83.97,16.8,2024-07-01 00:00:00
11855,31,28,11,6,96314903,2133,177,1889,67,1192,941,201,49,3.14,88.56,18.8,2024-07-01 00:00:00
11856,31,28,12,1,89100089,2893,556,2298,39,1995,898,299,42,1.35,79.43,21.3,2024-07-01 00:00:00
11857,31,29,1,6,30244226,1610,251,1314,45,658,952,194,49,2.8,81.61,34.4,2024-07-01 00:00:00
11858,31,29,2,5,31470065,763,25,721,17,308,455,171,48,2.23,94.5,18.3,2024-07-01 00:00:00
11859,31,29,3,3,32549035,335,70,260,5,229,106,52,3,1.49,77.61,5.1,2024-07-01 00:00:00
11860,31,29,4,2,28752144,1001,23,949,29,590,411,144,10,2.9,94.81,24.3,2024-07-01 00:00:00
11861,31,29,5,1,30797081,1093,91,972,30,541,552,112,23,2.74,88.93,27.7,2024-07-01 00:00:00
11862,31,29,6,4,28507720,571,88,469,7,423,148,53,13,2.45,82.14,11.5,2024-07-01 00:00:00
11863,31,29,7,2,29412045,1149,277,865,7,614,535,116,14,0.61,75.28,16.8,2024-07-01 00:00:00
11864,31,29,8,1,29503961,495,98,395,2,265,230,50,13,0.4,79.8,7.1,2024-07-01 00:00:00
11865,31,29,9,1,31828518,904,118,757,29,401,503,109,10,3.21,83.74,24.4,2024-07-01 00:00:00
11866,31,29,10,3,28792042,1964,210,1727,27,792,1172,395,47,1.37,87.93,35.5,2024-07-01 00:00:00
11867,31,29,11,6,28987888,729,73,644,12,271,458,100,8,1.65,88.34,13.6,2024-07-01 00:00:00
11868,31,29,12,3,29506940,939,141,785,13,403,536,178,30,1.38,83.6,15.2,2024-07-01 00:00:00
11869,31,30,1,2,12825912,293,21,266,6,156,137,58,8,2.05,90.78,21.4,2024-07-01 00:00:00
11870,31,30,2,2,11910528,428,97,330,1,228,200,45,11,0.23,77.1,18.2,2024-07-01 00:00:00
11871,31,30,3,6,11667606,197,42,149,6,102,95,23,2,3.05,75.63,19,2024-07-01 00:00:00
11872,31,30,4,5,13185871,1582,273,1303,6,959,623,239,46,0.38,82.36,59.3,2024-07-01 00:00:00
11873,31,30,5,5,12400282,1214,48,1141,25,441,773,252,29,2.06,93.99,52.1,2024-07-01 00:00:00
11874,31,30,6,5,12818257,251,50,193,8,144,107,53,12,3.19,76.89,21.8,2024-07-01 00:00:00
11875,31,30,7,5,12999290,568,51,514,3,354,214,106,23,0.53,90.49,23.1,2024-01-07 00:00:00
11876,31,30,8,1,13232810,661,53,606,2,320,341,82,22,0.3,91.68,25.3,2024-07-01 00:00:00
11877,31,30,9,1,13542508,843,144,676,23,364,479,52,6,2.73,80.19,42.5,2024-07-01 00:00:00
11878,31,30,10,5,12164105,104,23,79,2,46,58,20,5,1.92,75.96,9,2024-07-01 00:00:00
11879,31,30,11,1,12727370,325,50,270,5,231,94,68,5,1.54,83.08,15.7,2024-07-01 00:00:00
11880,31,30,12,3,12255049,320,66,253,1,133,187,49,10,0.31,79.06,10.4,2024-07-01 00:00:00
11881,31,31,1,1,287559,7,2,5,0,4,3,0,0,0,71.43,5.4,2024-07-01 00:00:00
11882,31,31,2,3,278587,2,1,1,0,0,2,0,0,0,50,4.8,2024-07-01 00:00:00
11883,31,31,3,4,296902,6,1,5,0,4,2,0,0,0,83.33,0,2024-07-01 00:00:00
11884,31,31,4,3,264013,7,1,6,0,5,2,1,0,0,85.71,3.9,2024-07-01 00:00:00
11885,31,31,5,6,287587,35,6,29,0,19,16,7,1,0,82.86,14.9,2024-07-01 00:00:00
11886,31,31,6,4,290045,24,2,22,0,14,10,5,0,0,91.67,8.2,2024-07-01 00:00:00
11887,31,31,7,4,292707,15,3,12,0,10,5,2,0,0,80,6.8,2024-07-01 00:00:00
11888,31,31,8,2,271504,8,2,6,0,4,4,1,0,0,75,0.9,2024-07-01 00:00:00
11889,31,31,9,5,297275,15,2,13,0,5,10,2,0,0,86.67,6.4,2024-07-01 00:00:00
11890,31,31,10,2,285593,4,1,3,0,1,3,0,0,0,75,0.1,2024-07-01 00:00:00
11891,31,31,11,1,280177,3,1,2,0,1,2,0,0,0,66.67,3.8,2024-07-01 00:00:00
11892,31,31,12,3,286678,5,2,3,0,2,3,1,0,0,60,0,2024-07-01 00:00:00
11893,31,32,1,1,1433639,16,4,12,0,6,10,1,10,0,75,8.4,2024-07-01 00:00:00
11894,31,32,2,3,1453846,17,3,14,0,9,8,1,0,0,82.35,0.7,2024-07-01 00:00:00
11895,31,32,3,4,1410188,28,6,22,0,10,18,6,1,0,78.57,9.8,2024-07-01 00:00:00
11896,31,32,4,2,1334877,29,7,22,0,14,15,7,0,0,75.86,9.7,2024-07-01 00:00:00
11897,31,32,5,5,1401148,134,12,120,2,56,78,32,7,1.49,89.55,51.7,2024-07-01 00:00:00
11898,31,32,6,1,1384479,110,10,97,3,75,35,21,3,2.73,88.18,40.1,2024-07-01 00:00:00
11899,31,32,7,2,1288562,83,19,62,2,29,54,15,2,1.37,74.7,32.8,2024-07-01 00:00:00
11900,31,32,8,3,1487833,79,16,61,2,43,36,11,1,2.53,77.22,37.3,2024-07-01 00:00:00
11901,31,32,9,1,1286898,19,3,16,0,7,12,3,0,0,84.21,5.2,2024-07-01 00:00:00
11902,31,32,10,1,1433402,27,5,22,0,17,10,4,0,0,81.48,7.7,2024-07-01 00:00:00
11903,31,32,11,4,1372634,65,6,59,0,34,31,4,0,0,90.77,17.3,2024-07-01 00:00:00
11904,31,32,12,1,1295980,19,2,17,0,12,7,4,0,0,89.47,8.9,2024-07-01 00:00:00
11905,32,1,1,5,52835201,1000,54,931,15,417,583,154,9,1.5,93.1,16.7,2024-08-01 00:00:00
11906,32,1,2,5,50794360,1859,274,1534,51,1231,628,349,57,2.74,82.52,20.7,2024-08-01 00:00:00
11907,32,1,3,1,47354436,570,47,506,17,411,159,88,11,2.98,88.77,10.3,2024-08-01 00:00:00
11908,32,1,4,3,52509126,5390,835,4544,11,3601,1789,1111,323,0.2,84.3,49.5,2024-08-01 00:00:00
11909,32,1,5,6,49416130,5591,770,4639,182,3516,2075,559,158,3.26,82.97,65.1,2024-08-01 00:00:00
11910,32,1,6,6,48250255,2270,76,2139,55,1688,582,531,105,2.42,94.23,31.4,2024-08-01 00:00:00
11911,32,1,7,4,49027307,2482,297,2150,35,1772,710,520,103,1.41,86.62,28.2,2024-08-01 00:00:00
11912,32,1,8,6,47437794,3599,176,3351,72,2529,1070,822,78,2,93.11,40.6,2024-08-01 00:00:00
11913,32,1,9,2,49772658,200,36,161,3,144,56,10,1,1.5,80.5,10.8,2024-08-01 00:00:00
11914,32,1,10,3,50198922,1218,119,1063,36,438,780,70,5,2.96,87.27,18.4,2024-08-01 00:00:00
11915,32,1,11,6,49754962,1945,349,1561,35,1411,534,333,97,1.8,80.26,22.4,2024-08-01 00:00:00
11916,32,1,12,3,50244978,1408,263,1124,7,774,634,127,32,1.49,79.83,13.8,2024-08-01 00:00:00
11917,32,2,1,4,1530707,44,9,34,1,29,15,6,0,2.27,77.27,16.7,2024-08-01 00:00:00
11918,32,2,2,4,1562540,21,1,20,0,9,12,1,0,0,95.24,2.2,2024-08-01 00:00:00
11919,32,2,3,3,1477964,31,4,27,0,13,18,3,0,0,87.1,11,2024-01-08 00:00:00
11920,32,2,4,1,1486066,121,25,95,1,44,77,28,3,0.83,78.51,36.3,2024-08-01 00:00:00
11921,32,2,5,2,1404953,29,7,22,0,19,10,4,0,0,75.86,6.1,2024-01-08 00:00:00
11922,32,2,6,5,1512770,153,9,142,2,91,62,9,0,1.31,92.81,52.7,2024-08-01 00:00:00
11923,32,2,7,3,1459655,58,7,51,0,21,37,14,2,0,87.93,20.8,2024-08-01 00:00:00
11924,32,2,8,3,1403589,24,2,22,0,14,10,4,0,0,91.67,6,2024-08-01 00:00:00
11925,32,2,9,4,1422826,36,2,33,1,13,23,7,1,2.78,91.67,16,2024-08-01 00:00:00
11926,32,2,10,6,1417974,16,1,15,0,5,11,3,0,0,93.75,7.3,2024-08-01 00:00:00
11927,32,2,11,4,1480286,92,15,75,2,51,41,20,2,1.37,81.52,30.9,2024-08-01 00:00:00
11928,32,2,12,1,1504449,23,4,466,0,9,14,4,0,0,82.61,5.8,2024-08-01 00:00:00
11929,32,3,1,4,30628878,361,7,344,10,176,185,42,7,2.77,95.29,14.4,2024-08-01 00:00:00
11930,32,3,2,2,31220816,260,38,219,3,106,154,70,6,1.15,84.23,11.4,2024-08-01 00:00:00
11931,32,3,3,2,34160969,579,118,447,14,354,225,57,14,2.42,77.2,10.6,2024-08-01 00:00:00
11932,32,3,4,3,33105847,1657,267,1381,9,1209,448,241,66,0.54,83.34,24.2,2024-08-01 00:00:00
11933,32,3,5,3,33886942,1677,90,1565,7,588,1089,374,95,1.31,93.32,26,2024-08-01 00:00:00
11934,32,3,6,3,30876539,3429,726,2693,10,1674,1755,817,124,0.29,78.54,48.4,2024-08-01 00:00:00
11935,32,3,7,6,32103460,2060,115,1908,37,965,1095,177,20,1.8,92.62,32,2024-08-01 00:00:00
11936,32,3,8,1,30763639,2433,575,1846,12,1081,1352,225,61,0.49,75.87,38.8,2024-08-01 00:00:00
11937,32,3,9,2,30566169,432,55,466,9,205,227,39,3,2.08,85.19,14.1,2024-08-01 00:00:00
11938,32,3,10,4,32433155,878,70,788,20,432,446,150,23,2.28,89.75,14.6,2024-08-01 00:00:00
11939,32,3,11,4,31714013,673,101,556,16,273,400,104,29,2.38,82.62,20.1,2024-08-01 00:00:00
11940,32,3,12,4,34907286,1125,242,873,10,614,511,137,11,0.89,77.6,22.1,2024-08-01 00:00:00
11941,32,4,1,5,124478389,2460,332,2120,7,1321,1139,343,101,0.33,86.18,13.1,2024-08-01 00:00:00
11942,32,4,2,1,112317111,1673,52,1565,56,1018,655,328,47,132.5,134.4,21.7,2024-08-01 00:00:00
11943,32,4,3,4,117535182,1696,155,1534,7,855,841,293,58,0.41,90.45,3.5,2024-08-01 00:00:00
11944,32,4,4,1,123703315,3637,664,2950,23,1364,2273,642,148,0.63,81.11,14.3,2024-08-01 00:00:00
11945,32,4,5,4,124335769,3474,441,466,7,1833,1641,765,218,0.2,87.1,19.2,2024-08-01 00:00:00
11946,32,4,6,2,111333481,4804,636,4047,121,1897,2907,885,49,2.52,84.24,27.5,2024-08-01 00:00:00
11947,32,4,7,1,121891562,4055,488,3475,92,1568,2487,851,59,2.27,85.7,23.5,2024-08-01 00:00:00
11948,32,4,8,6,117917491,7680,1125,6346,209,3767,3913,1247,89,2.72,82.63,43.2,2024-08-01 00:00:00
11949,32,4,9,3,115198391,2476,482,1986,8,961,1515,70,42,0.32,80.21,11.4,2024-08-01 00:00:00
11950,32,4,10,5,119253647,658,55,586,17,345,313,70,20,2.58,89.06,7.7,2024-08-01 00:00:00
11951,32,4,11,4,106784855,3828,528,3172,128,2302,1526,407,113,3.34,82.86,24.9,2024-08-01 00:00:00
11952,32,4,12,6,118319073,4611,664,3819,128,2885,1726,1090,297,2.78,82.82,27.2,2024-08-01 00:00:00
11953,32,5,1,5,28953469,619,122,492,5,258,361,114,34,0.81,79.48,16.4,2024-08-01 00:00:00
11954,32,5,2,5,26894841,635,45,575,15,362,273,39,11,2.36,90.55,16,2024-08-01 00:00:00
11955,32,5,3,5,26577764,365,40,315,10,149,216,27,4,2.74,86.3,9.8,2024-08-01 00:00:00
11956,32,5,4,5,26780644,2823,525,2245,53,1900,923,253,23,1.88,79.53,55.1,2024-01-08 00:00:00
11957,32,5,5,6,28989459,344,10,332,2,242,102,52,3,0.58,96.51,9,2024-08-01 00:00:00
11958,32,5,6,3,27676051,978,125,823,30,716,262,168,11,3.07,84.15,29.8,2024-08-01 00:00:00
11959,32,5,7,5,25216347,1718,291,1403,24,888,830,169,21,1.4,81.66,36.7,2024-08-01 00:00:00
11960,32,5,8,5,28372039,1313,125,1161,27,666,647,188,15,2.06,88.42,25.2,2024-08-01 00:00:00
11961,32,5,9,2,27505537,296,18,275,7,131,165,29,7,1.01,92.91,5.7,2024-01-08 00:00:00
11962,32,5,10,3,27536293,599,36,556,7,343,256,138,27,1.17,92.82,16.9,2024-08-01 00:00:00
11963,32,5,11,2,25633155,773,165,601,7,342,431,66,13,0.91,77.75,20.9,2024-08-01 00:00:00
11964,32,5,12,3,27465891,1397,225,1126,46,665,732,297,53,3.29,80.6,33.9,2024-08-01 00:00:00
11965,32,6,1,6,1381871,18,3,15,0,9,9,2,0,0,83.33,7,2024-08-01 00:00:00
11966,32,6,2,5,1393090,23,2,21,0,13,10,3,10,0,91.3,2.9,2024-08-01 00:00:00
11967,32,6,3,4,1596005,18,3,15,0,10,8,3,0,0,83.33,10,2024-08-01 00:00:00
11968,32,6,4,4,1545396,146,17,128,1,81,65,28,4,0.68,87.67,47.7,2024-08-01 00:00:00
11969,32,6,5,3,1474663,31,4,27,0,17,14,1,0,0,87.1,12,2024-08-01 00:00:00
11970,32,6,6,4,1576181,85,7,77,1,56,29,17,2,1.18,90.59,28.9,2024-08-01 00:00:00
11971,32,6,7,3,1424256,48,12,36,0,35,13,10,2,0,75,13.7,2024-08-01 00:00:00
11972,32,6,8,3,1535856,62,3,59,0,34,28,9,1,0,95.16,20.9,2024-08-01 00:00:00
11973,32,6,9,6,1379088,27,1,26,0,12,15,4,0,0,96.3,10.8,2024-08-01 00:00:00
11974,32,6,10,4,1496879,50,5,466,1,21,29,2,0,2,88,17.8,2024-08-01 00:00:00
11975,32,6,11,6,1524393,57,14,43,0,26,31,13,3,0,75.44,21.3,2024-08-01 00:00:00
11976,32,6,12,5,1514618,30,4,26,0,11,19,4,0,0,86.67,5.8,2024-08-01 00:00:00
11977,32,7,1,4,69716489,1618,103,1465,50,714,904,136,30,3.09,90.54,17.4,2024-08-01 00:00:00
11978,32,7,2,3,68743471,634,63,563,8,397,237,148,22,1.26,88.8,7.1,2024-08-01 00:00:00
11979,32,7,3,4,62638206,2288,464,1796,28,1119,1169,291,53,1.22,78.5,17.7,2024-08-01 00:00:00
11980,32,7,4,5,60937172,3033,224,2752,57,1424,1609,278,21,1.88,90.74,23.8,2024-08-01 00:00:00
11981,32,7,5,1,69245727,4816,444,4264,108,1875,2941,241,66,2.24,88.54,36.4,2024-08-01 00:00:00
11982,32,7,6,5,68160890,2240,471,1723,46,1195,1045,183,26,2.05,76.92,23.4,2024-08-01 00:00:00
11983,32,7,7,2,66878649,2677,296,2318,63,1902,775,421,100,2.35,86.59,24.6,2024-08-01 00:00:00
11984,32,7,8,4,69179147,4746,108,4539,99,2460,2286,70,54,1.37,95.64,38.4,2024-08-01 00:00:00
11985,32,7,9,2,62002308,1752,28,1683,41,1217,535,290,24,2.34,96.06,17.1,2024-08-01 00:00:00
11986,32,7,10,2,62248166,2543,184,2282,77,1051,1492,489,69,3.03,89.74,23.1,2024-08-01 00:00:00
11987,32,7,11,6,69800623,1026,131,875,20,382,644,128,30,1.95,85.28,9.2,2024-08-01 00:00:00
11988,32,7,12,6,62346354,998,216,776,6,591,407,193,48,0.6,77.76,8,2024-08-01 00:00:00
11989,32,8,1,1,24630932,277,8,262,7,123,154,43,5,2.53,94.58,13.9,2024-08-01 00:00:00
11990,32,8,2,1,27322903,518,49,452,17,244,274,74,8,3.28,87.26,17,2024-08-01 00:00:00
11991,32,8,3,3,26091966,236,40,189,7,106,130,37,2,2.97,80.08,12.8,2024-08-01 00:00:00
11992,32,8,4,4,26139117,628,129,495,4,373,255,94,12,0.64,78.82,11,2024-08-01 00:00:00
11993,32,8,5,1,28482343,2043,227,1758,58,1266,777,70,17,2.84,86.05,46.8,2024-08-01 00:00:00
11994,32,8,6,1,28017315,666,92,562,12,347,319,55,13,1.8,84.38,21.4,2024-08-01 00:00:00
11995,32,8,7,1,28673319,594,105,487,2,433,161,89,7,0.34,81.99,6.6,2024-08-01 00:00:00
11996,32,8,8,2,25855676,580,40,535,5,332,248,139,22,0.86,92.24,16.6,2024-08-01 00:00:00
11997,32,8,9,5,25168801,816,86,725,5,358,458,112,11,0.61,88.85,11.6,2024-08-01 00:00:00
11998,32,8,10,3,25850025,415,70,343,7,291,124,44,10,0.48,82.65,5.1,2024-08-01 00:00:00
11999,32,8,11,5,27467565,644,74,554,7,305,339,42,10,2.48,86.02,21.1,2024-08-01 00:00:00
12000,32,8,12,5,24574277,1116,127,973,16,538,578,113,33,1.43,87.19,25.5,2024-08-01 00:00:00
12001,32,9,1,3,6880654,138,19,116,3,55,83,21,3,2.17,84.06,11.8,2024-08-01 00:00:00
12002,32,9,2,1,7041500,98,20,75,3,36,62,10,1,3.06,76.53,16,2024-08-01 00:00:00
12003,32,9,3,5,6559352,147,32,111,4,84,63,33,10,2.72,75.51,14.7,2024-08-01 00:00:00
12004,32,9,4,5,6282614,210,44,164,2,153,57,13,2,0.95,78.1,18.3,2024-08-01 00:00:00
12005,32,9,5,2,6526987,504,101,392,11,196,308,62,12,2.18,77.78,43,2024-08-01 00:00:00
12006,32,9,6,2,7118772,405,95,305,5,247,158,27,7,1.23,75.31,32.4,2024-08-01 00:00:00
12007,32,9,7,5,6640930,417,80,326,11,204,213,52,8,2.64,78.18,35.2,2024-08-01 00:00:00
12008,32,9,8,1,6963710,375,34,337,4,155,220,63,10,1.07,89.87,28.2,2024-08-01 00:00:00
12009,32,9,9,3,6984947,93,14,78,1,39,54,6,0,1.08,83.87,13.8,2024-08-01 00:00:00
12010,32,9,10,4,7224739,109,9,98,2,60,49,26,4,1.83,89.91,14.8,2024-08-01 00:00:00
12011,32,9,11,1,6848431,322,48,265,9,116,206,50,12,2.8,82.3,33.1,2024-01-08 00:00:00
12012,32,9,12,5,6327757,381,11,366,4,139,242,89,12,120.1,105.7,28,2024-08-01 00:00:00
12013,32,10,1,1,37360175,184,26,157,1,77,107,28,5,0.54,85.33,5.3,2024-08-01 00:00:00
12014,32,10,2,1,37317742,460,7,445,8,331,129,72,18,1.74,96.74,7.9,2024-08-01 00:00:00
12015,32,10,3,1,35756103,821,54,753,14,341,480,58,6,1.71,91.72,13.5,2024-08-01 00:00:00
12016,32,10,4,2,33900568,1544,66,1465,13,612,932,196,31,0.84,94.88,23.3,2024-08-01 00:00:00
12017,32,10,5,1,38529489,2637,356,2231,50,1316,1321,211,29,1.9,84.6,42.2,2024-08-01 00:00:00
12018,32,10,6,6,37644803,3069,615,2419,35,1771,1298,242,21,1.14,78.82,43.3,2024-08-01 00:00:00
12019,32,10,7,1,35471780,981,193,786,2,401,580,225,20,0.2,80.12,13.2,2024-08-01 00:00:00
12020,32,10,8,2,35090514,782,7,751,24,284,498,78,6,3.07,96.04,24,2024-08-01 00:00:00
12021,32,10,9,4,37238666,999,16,967,16,656,343,103,25,1.6,96.8,17.3,2024-08-01 00:00:00
12022,32,10,10,2,36990717,850,137,710,3,361,489,98,16,0.35,83.53,9.8,2024-08-01 00:00:00
12023,32,10,11,3,32910673,605,133,455,17,426,179,93,6,2.81,75.21,12.7,2024-08-01 00:00:00
12024,32,10,12,2,34888979,594,100,486,8,225,369,115,20,1.35,81.82,14.1,2024-08-01 00:00:00
12025,32,11,1,4,59673870,1092,82,996,14,657,435,131,10,1.28,91.21,10.4,2024-08-01 00:00:00
12026,32,11,2,3,59671165,1471,299,1169,3,914,557,211,33,0.2,79.47,16.1,2024-08-01 00:00:00
12027,32,11,3,4,65512563,480,54,419,7,245,235,105,15,1.46,87.29,5,2024-08-01 00:00:00
12028,32,11,4,5,66363538,7719,1692,5910,117,5140,2579,1096,154,1.52,76.56,59.1,2024-08-01 00:00:00
12029,32,11,5,2,60253816,5500,1017,4331,152,3125,2375,847,250,2.76,78.75,47.9,2024-08-01 00:00:00
12030,32,11,6,1,59812661,2251,181,2034,36,1059,1192,250,72,1.6,90.36,22.8,2024-08-01 00:00:00
12031,32,11,7,3,66429940,2992,599,2368,25,1397,1595,549,132,0.84,79.14,29.4,2024-08-01 00:00:00
12032,32,11,8,2,64980579,1555,87,1457,11,771,784,156,19,0.71,93.7,14.1,2024-08-01 00:00:00
12033,32,11,9,5,60885929,528,111,409,8,206,322,86,7,1.52,77.46,13.1,2024-08-01 00:00:00
12034,32,11,10,5,62869616,1177,10,1135,32,792,385,255,45,2.72,96.43,20.2,2024-08-01 00:00:00
12035,32,11,11,6,57965893,734,12,702,20,446,288,75,10,2.72,95.64,13,2024-08-01 00:00:00
12036,32,11,12,6,67323785,571,29,536,6,309,262,79,12,1.05,93.87,7.5,2024-08-01 00:00:00
12037,32,12,1,2,33300312,315,40,267,8,133,182,65,9,2.54,84.76,7.1,2024-08-01 00:00:00
12038,32,12,2,2,30383532,920,27,889,4,421,499,69,5,0.43,96.63,14.2,2024-08-01 00:00:00
12039,32,12,3,4,34080608,264,2,254,8,97,167,34,7,3.03,96.21,14.3,2024-08-01 00:00:00
12040,32,12,4,1,31920958,2411,59,2286,66,1090,1321,231,48,2.74,94.82,40.1,2024-08-01 00:00:00
12041,32,12,5,5,33532238,1848,195,1632,21,863,985,411,27,1.14,88.31,27.7,2024-08-01 00:00:00
12042,32,12,6,4,32609055,1014,183,824,7,746,268,70,14,0.69,81.26,13.5,2024-08-01 00:00:00
12043,32,12,7,6,35499712,1950,277,1642,31,960,990,70,36,1.59,84.21,34.7,2024-08-01 00:00:00
12044,32,12,8,5,30711223,1117,63,1049,5,410,707,126,18,0.45,93.91,18.4,2024-08-01 00:00:00
12045,32,12,9,1,30825584,619,41,560,18,269,350,55,9,2.91,90.47,17,2024-08-01 00:00:00
12046,32,12,10,4,31911316,1143,127,995,21,739,404,178,38,1.84,87.05,24.5,2024-08-01 00:00:00
12047,32,12,11,4,30993394,474,68,404,2,243,231,45,6,0.42,85.23,10,2024-08-01 00:00:00
12048,32,12,12,3,30918704,547,44,488,15,404,143,87,10,2.74,89.21,18.2,2024-08-01 00:00:00
12049,32,13,1,4,76795354,983,103,861,19,412,571,124,35,1.93,87.59,8.6,2024-08-01 00:00:00
12050,32,13,2,5,77812234,1764,337,1405,22,1099,665,339,84,1.25,79.65,10,2024-08-01 00:00:00
12051,32,13,3,3,85288965,2057,307,1746,4,1071,986,129,34,0.19,84.88,14.4,2024-08-01 00:00:00
12052,32,13,4,5,76336027,2663,96,2550,17,1110,1553,512,57,0.64,95.76,18.3,2024-08-01 00:00:00
12053,32,13,5,5,83212707,7577,49,5789,7,3960,3617,1550,108,3.08,76.4,52.3,2024-08-01 00:00:00
12054,32,13,6,5,78775582,5523,526,4940,57,2471,3052,897,223,1.03,89.44,35.8,2024-08-01 00:00:00
12055,32,13,7,4,80204577,2640,184,2376,80,1883,757,555,104,3.03,90,23.5,2024-08-01 00:00:00
12056,32,13,8,5,74271401,3499,77,3320,102,2008,1491,534,90,2.92,94.88,32.9,2024-08-01 00:00:00
12057,32,13,9,4,81222001,1092,148,906,38,625,467,191,49,3.48,82.97,12.7,2024-08-01 00:00:00
12058,32,13,10,1,79785978,1113,197,889,27,721,392,69,19,2.43,79.87,15.8,2024-08-01 00:00:00
12059,32,13,11,4,83804348,2200,187,2007,6,1621,579,520,129,0.27,91.23,13.4,2024-08-01 00:00:00
12060,32,13,12,4,74558268,3090,761,2318,11,1204,1886,634,117,0.36,75.02,16,2024-08-01 00:00:00
12061,32,14,1,1,105061067,2009,31,1939,39,1122,887,179,30,1.94,96.52,17.2,2024-08-01 00:00:00
12062,32,14,2,5,110609946,3314,412,2809,93,1384,1930,166,11,2.81,84.76,17.1,2024-08-01 00:00:00
12063,32,14,3,6,119780806,3175,696,2448,31,1340,1835,328,81,0.98,77.1,18.3,2024-08-01 00:00:00
12064,32,14,4,5,105235440,9038,877,8069,92,6700,2338,1426,75,1.02,89.28,42.3,2024-08-01 00:00:00
12065,32,14,5,2,116080548,4707,389,4174,144,2604,2103,421,89,3.06,88.68,27.7,2024-08-01 00:00:00
12066,32,14,6,2,112195481,7652,867,6670,115,4539,3113,1210,308,1.5,87.17,31.3,2024-08-01 00:00:00
12067,32,14,7,1,119054662,4457,278,4120,59,2686,1771,956,234,1.32,92.44,21.1,2024-08-01 00:00:00
12068,32,14,8,3,111218286,2728,88,2616,24,2039,689,472,10,0.88,95.89,18.1,2024-08-01 00:00:00
12069,32,14,9,2,116089629,2687,326,2285,76,1892,795,440,87,2.83,85.04,23.9,2024-08-01 00:00:00
12070,32,14,10,3,108381972,1069,228,821,20,465,604,103,23,1.87,76.8,12.7,2024-08-01 00:00:00
12071,32,14,11,5,107221101,3351,160,3091,100,2042,1309,194,18,2.98,92.24,27.1,2024-08-01 00:00:00
